"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00027502","1977-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","29","","15","","19770828",",,0","19770831","+,,0","19770827",",,0","","","19770819",",,0","19770804",",,0","-0.6",",0,28,","0",",,0,31,+","3",",,0,27,","6.1",",,0,19,","20.6",",0,04,","806.1","0","355.2",",0","20.4",",,,0","","","","","","","3",",,,0","6.88",",0","9.64",",,,0","4.12",",,,0","","","90",",X","","","","","90",",X","","","15.6",",X","","","","","21.6",",X"
"USW00027502","1977-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","15",",0","3",",0","0",",0","0",",0","16","","5","","19770923",",,0","19770930","+,,0","19770927","+,,0","","","19770925",",,0","19770901",",,0","-4.4",",0,23,","0",",T,0,30,+","8",",,0,27,+","4.6",",,0,25,","11.1",",0,01,","1295.6","0","489.5",",0","20.2",",,,0","","","","","","","22",",,,0","2.02",",0","3.93",",,,0","0.10",",,,0","","","20",",X","","","","","90",",X","","","11.2",",X","","","","","15.4",",X"
"USW00027502","1977-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","20",",0","0",",0","0",",0","18",",0","1",",0","1",",0","28",",0","25",",0","0",",0","0",",0","5","","1","","19771031",",,0","19771031","+,,0","19771028",",,0","","","19771028",",,0","19771002",",,0","-19.4",",0,31,","127",",,0,31,+","41",",,0,28,","2.0",",,0,28,","5.0",",0,02,","2067.9","0","772.3",",0","12.5",",,,0","","","","","","","182",",,,0","-6.58",",0","-5.19",",,,0","-7.97",",,,0","","","80",",X","","","","","90",",X","","","16.5",",X","","","","","24.7",",X"
"USW00027502","1977-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","30",",0","0",",0","24",",0","30",",0","30",",0","0",",0","0",",0","14","","","","19771130","+,,0","19771118","+,,0","19771106",",,0","","","19771130",",,0","19771123","+,,0","-33.3",",0,30,+","152",",,0,18,+","8",",,0,06,","0.5",",,0,30,","-8.3",",0,23,+","3232.3","0","1164.4",",0","1.4",",,,0","","","","","","","28",",,,0","-20.48",",0","-17.86",",,,0","-23.10",",,,0","","","100",",X","","","","","90",",X","","","17.9",",X","","","","","22.6",",X"
"USW00027502","1977-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","0",",0","0",",0","31",",0","1",",0","29",",0","31",",0","31",",0","0",",0","0",",0","13","","1","","19771203","+,,0","19771224",",,0","19771224",",,0","","","19771224",",,0","19771230",",,0","-36.1",",0,03,+","127",",,0,24,","28",",,0,24,","1.5",",,0,24,","-2.8",",0,30,","4482.0","0","1249.7",",0","4.7",",,,0","","","","","","","70",",,,0","-21.98",",0","-17.86",",,,0","-26.10",",,,0","","","200",",X","","","","","225",",X","","","20.6",",X","","","","","29.8",",X"
"USW00027502","1978-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","31",",0","0",",0","30",",0","31",",0","31",",0","0",",0","0",",0","19","","6","","19780127",",,0","19780114","+,,0","19780111",",,0","","","19780111","+,,0","19780107",",,0","-32.8",",0,27,","127",",,0,14,+","10",",,0,11,","0.5",",,0,11,+","-8.3",",0,07,","5704.3","0","1222.3",",0","2.2",",,,0","","","","","","","31",",,,0","-21.10",",0","-17.75",",,,0","-24.44",",,,0","","","80",",X","","","","","45",",X","","","14.8",",X","","","","","20.0",",X"
"USW00027502","1978-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","28",",0","0",",0","28",",0","28",",0","28",",0","0",",0","0",",0","17","","5","","19780209",",,0","19780228","+,,0","19780211",",,0","","","19780211",",,0","19780228",",,0","-41.1",",0,09,","178",",,0,28,+","18",",,0,11,","1.0",",,0,11,","-9.4",",0,28,","6936.5","0","1232.2",",0","4.5",",,,0","","","","","","","66",",,,0","-25.67",",0","-22.84",",,,0","-28.51",",,,0","","","100",",X","","","","","90",",X","","","13.0",",X","","","","","15.9",",X"
"USW00027502","1978-03","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","19","","1","","19780322",",,0","19780307","+,,0","19780303",",,0","","","19780303",",,0","19780303",",,0","-36.1",",0,22,","203",",,0,07,+","13",",,0,03,","0.8",",,0,03,","-9.4",",0,03,","8235.8","0","1299.3",",0","2.2",",,,0","","","","","","","35",",,,0","-23.58",",0","-20.11",",,,0","-27.05",",,,0","","","40",",X","","","","","45",",X","","","14.3",",X","","","","","17.5",",X"
"USW00027502","1978-04","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","30",",0","0",",0","18",",0","30",",0","28",",0","0",",0","0",",0","17","","1","","19780409","+,,0","19780414","+,,0","19780415","+,,0","","","19780415",",,0","19780414",",,0","-31.1",",0,09,+","178",",,0,14,+","8",",,0,15,+","2.5",",,0,15,","2.2",",0,14,","9293.2","0","1057.4",",0","3.3",",,,0","","","","","","","19",",,,0","-16.92",",0","-13.11",",,,0","-20.72",",,,0","","","100",",X","","","","","90",",X","","","15.6",",X","","","","","18.5",",X"
"USW00027502","1978-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","0",",0","31",",0","30",",0","0",",0","0",",0","17","","11","","19780501",",,0","19780504","+,,0","19780515",",,0","","","19780515","+,,0","19780531",",,0","-16.7",",0,01,","102",",,0,04,+","10",",,0,15,","0.3",",,0,15,+","4.4",",0,31,","10131.2","0","838.0",",0","0.9",",,,0","","","","","","","16",",,,0","-8.70",",0","-6.00",",,,0","-11.40",",,,0","","","100",",X","","","","","90",",X","","","12.5",",X","","","","","14.9",",X"
"USW00027502","1978-06","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8",",0","0",",0","0",",0","20","","13","","19780602",",,0","19780623","+,,0","19780626","+,,0","","","19780629",",,0","19780630",",,0","-5.0",",0,02,","0",",T,0,23,+","0",",T,0,26,+","4.1",",,0,29,","9.4",",0,30,","10665.9","0","534.7",",0","9.6",",,,0","","","","","","","0",",T,,0","0.51",",0","2.97",",,,0","-1.96",",,,0","","","80",",X","","","","","90",",X","","","13.4",",X","","","","","18.5",",X"
"USW00027502","1978-07","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","26","","11","","19780715",",,0","19780731","+,,0","19780731","+,,0","","","19780731",",,0","19780730",",,0","-1.7",",0,15,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,31,","19.4",",0,30,","433.3","0","433.3",",0","18.8",",,,0","","","","","","","0",",,,0","4.36",",0","7.53",",,,0","1.18",",,,0","","","100",",X","","","","","270","1,X","","","12.5",",X","","","","","16.4","1,X"
"USW00027502","1978-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","0",",0","0",",0","24","","14","","19780824",",,0","19780814","+,,0","19780809","+,,0","","","19780801",",,0","19780819",",,0","-3.3",",0,24,","0",",T,0,14,+","3",",,0,09,+","5.6",",,0,01,","16.7",",0,19,","923.6","0","490.3",",0","12.9",",,,0","","","","","","","6",",,,0","2.52",",0","5.15",",,,0","-0.11",",,,0","","","100",",X","","","","","90",",X","","","12.5",",X","","","","","14.9",",X"
"USW00027502","1978-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","2",",0","0",",0","8",",0","3",",0","0",",0","17",",0","8",",0","0",",0","0",",0","18","","8","","19780924",",,0","19780925","+,,0","19780921",",,0","","","19780925",",,0","19780905",",,0","-10.0",",0,24,","102",",,0,25,+","46",",,0,21,","12.2",",,0,25,","15.0",",0,05,","1448.3","0","524.7",",0","28.4",",,,0","","","","","","","156",",,,0","0.84",",0","2.72",",,,0","-1.03",",,,0","","","250",",X","","","","","","","","","13.4",",X","","","","","",""
"USW00027502","1978-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","27",",0","0",",0","14",",0","31",",0","31",",0","0",",0","0",",0","13","","","","19781031",",,0","19781031","+,,0","19781011",",,0","","","19781011","+,,0","19781014","+,,0","-26.1",",0,31,","76",",,0,31,+","20",",,0,11,","0.8",",,0,11,+","-2.8",",0,14,+","2445.2","0","996.9",",0","3.5",",,,0","","","","","","","81",",,,0","-13.83",",0","-11.72",",,,0","-15.93",",,,0","","","60",",X","","","","","","","","","16.5",",X","","","","","",""
"USW00027502","1978-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","0",",0","0",",0","30",",0","0",",0","18",",0","30",",0","30",",0","0",",0","0",",0","12","","1","","19781114",",,0","19781128","+,,0","19781108",",,0","","","19781108",",,0","19781120","+,,0","-27.2",",0,14,","152",",,0,28,+","23",",,0,08,","1.5",",,0,08,","0.0",",0,20,+","3438.2","0","993.0",",0","8.3",",,,0","","","","","","","124",",,,0","-14.77",",0","-10.77",",,,0","-18.77",",,,0","","","100",",X","","","","","","","","","13.9",",X","","","","","",""
"USW00027502","1978-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","1",",0","0",",0","31",",0","1",",0","28",",0","31",",0","31",",0","0",",0","0",",0","22","","1","","19781218",",,0","19781231","+,,0","19781213",",,0","","","19781213",",,0","19781230",",,0","-42.2",",0,18,","152",",,0,31,+","30",",,0,13,","3.0",",,0,13,","-5.0",",0,30,","4795.4","0","1357.2",",0","5.6",",,,0","","","","","","","66",",,,0","-25.45",",0","-21.81",",,,0","-29.08",",,,0","","","100",",X","","","","","","","","","15.6",",X","","","","","",""
"USW00027502","1979-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","24",",0","31",",0","31",",0","0",",0","0",",0","14","","6","","19790131","+,,0","19790131","+,,0","19790126",",,0","","","19790126","+,,0","19790102",",,0","-36.1",",0,31,+","178",",,0,31,+","10",",,0,26,","0.5",",,0,26,+","-6.1",",0,02,","5958.3","0","1162.9",",0","1.3",",,,0","","","","","","","18",",,,0","-19.18",",0","-16.35",",,,0","-22.01",",,,0","","","200",",X","","","","","","","","","12.5",",X","","","","","",""
"USW00027502","1979-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","28",",0","28",",0","28",",0","0",",0","0",",0","12","","","","19790206","+,,0","19790228","+,,0","19790228","+,,0","","","19790228","+,,0","19790217","+,,0","-41.1",",0,06,+","178",",,0,28,+","0",",T,0,28,+","0.0",",T,0,28,+","-13.3",",0,17,+","7280.5","0","1322.2",",0","0.0",",T,,0","","","","","","","0",",T,,0","-28.89",",0","-24.54",",,,0","-33.23",",,,0","","","240",",X","","","","","225",",X","","","11.2",",X","","","","","15.9",",X"
"USW00027502","1979-03","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","31",",0","0",",0","30",",0","31",",0","31",",0","0",",0","0",",0","12","","1","","19790303",",,0","19790331","+,,0","19790326",",,0","","","19790326",",,0","19790326",",,0","-40.0",",0,03,","203",",,0,31,+","18",",,0,26,","1.8",",,0,26,","-2.2",",0,26,","8685.8","0","1405.3",",0","2.3",",,,0","","","","","","","23",",,,0","-27.00",",0","-23.58",",,,0","-30.42",",,,0","","","50",",X","","","","","45",",X","","","11.2",",X","","","","","15.4",",X"
"USW00027502","1979-04","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","30",",0","0",",0","20",",0","30",",0","26",",0","0",",0","0",",0","4","","1","","19790411",",,0","19790424","+,,0","19790422","+,,0","","","19790422","+,,0","19790429","+,,0","-34.4",",0,11,","203",",,0,24,+","8",",,0,22,+","0.8",",,0,22,+","2.2",",0,29,+","9784.2","0","1098.4",",0","2.9",",,,0","","","","","","","29",",,,0","-18.28",",0","-14.40",",,,0","-22.16",",,,0","","","240",",X","","","","","225",",X","","","16.5",",X","","","","","21.6",",X"
"USW00027502","1979-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","1",",0","31",",0","26",",0","0",",0","0",",0","16","","8","","19790513",",,0","19790506","+,,0","19790511",",,0","","","19790511",",,0","19790531",",,0","-18.3",",0,13,","76",",,0,06,+","5",",,0,11,","0.5",",,0,11,","6.1",",0,31,","10562.9","0","778.7",",0","1.1",",,,0","","","","","","","11",",,,0","-6.79",",0","-4.53",",,,0","-9.04",",,,0","","","100",",X","","","","","90",",X","","","13.4",",X","","","","","17.0",",X"
"USW00027502","1979-06","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","2",",0","0",",0","0",",0","24","","8","","19790627",",,0","19790626","+,,0","19790626",",,0","","","19790626","+,,0","19790629",",,0","-5.6",",0,27,","0",",T,0,26,+","25",",,0,26,","0.8",",,0,26,+","14.4",",0,29,","11106.0","0","543.1",",0","2.7",",,,0","","","","","","","25",",,,0","0.23",",0","2.67",",,,0","-2.22",",,,0","","","240",",X","","","","","225",",X","","","11.6",",X","","","","","16.4",",X"
"USW00027502","1979-07","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","27","","10","","19790711",",,0","19790731","+,,0","19790707",",,0","","","19790704",",,0","19790703",",,0","-2.8",",0,11,","0",",,0,31,+","8",",,0,07,","7.6",",,0,04,","18.3",",0,03,","379.9","0","379.9",",0","20.6",",,,0","","","","","","","13",",,,0","6.08",",0","10.39",",,,0","1.76",",,,0","","","110",",X","","","","","315",",X","","","8.0",",X","","","","","11.3",",X"
"USW00027502","1979-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","28","","12","","19790806",",,0","19790831","+,,0","19790831",",,0","","","19790823",",,0","19790824","+,,0","1.1",",0,06,","0",",,0,31,+","0",",T,0,31,","6.1",",,0,23,","21.1",",0,24,+","705.0","0","325.1",",0","19.6",",,,0","","","","","","","0",",T,,0","7.85",",0","10.52",",,,0","5.17",",,,0","","","230",",X","","","","","270",",X","","","13.0",",X","","","","","16.4",",X"
"USW00027502","1979-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","0",",0","0",",0","7",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","26","","4","","19790918",",,0","19790921","+,,0","19790915","+,,0","","","19790915",",,0","19790906",",,0","-4.4",",0,18,","25",",,0,21,+","10",",,0,15,+","1.5",",,0,15,","11.1",",0,06,","1180.2","0","475.2",",0","7.4",",,,0","","","","","","","55",",,,0","2.49",",0","4.11",",,,0","0.88",",,,0","","","110",",X","","","","","135",",X","","","11.6",",X","","","","","15.9",",X"
"USW00027502","1979-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","0",",0","0",",0","26",",0","1",",0","2",",0","30",",0","28",",0","0",",0","0",",0","17","","1","","19791029","+,,0","19791031",",,0","19791006",",,0","","","19791006",",,0","19791002","+,,0","-18.3",",0,29,+","127",",,0,31,","28",",,0,06,","2.0",",,0,06,","1.1",",0,02,+","1973.6","0","793.4",",0","9.8",",,,0","","","","","","","114",",,,0","-7.26",",0","-5.90",",,,0","-8.62",",,,0","","","90",",X","","","","","45",",X","","","14.8",",X","","","","","20.6",",X"
"USW00027502","1979-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","0",",0","0",",0","30",",0","0",",0","14",",0","30",",0","30",",0","0",",0","0",",0","14","","2","","19791124",",,0","19791130",",,0","19791118",",,0","","","19791118",",,0","19791108",",,0","-25.0",",0,24,","178",",,0,30,","10",",,0,18,","1.0",",,0,18,","0.0",",0,08,","2898.6","0","925.0",",0","5.6",",,,0","","","","","","","56",",,,0","-12.50",",0","-9.30",",,,0","-15.70",",,,0","","","70",",X","","","","","90",",X","","","14.3",",X","","","","","19.0",",X"
"USW00027502","1979-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","31",",0","0",",0","29",",0","31",",0","31",",0","0",",0","0",",0","10","","","","19791231",",,0","19791231","+,,0","19791214",",,0","","","19791214",",,0","19791214",",,0","-35.6",",0,31,","203",",,0,31,+","18",",,0,14,","1.3",",,0,14,","-5.6",",0,14,","4224.0","0","1325.4",",0","4.7",",,,0","","","","","","","55",",,,0","-24.42",",0","-21.51",",,,0","-27.33",",,,0","","","280",",X","","","","","270",",X","","","15.6",",X","","","","","22.6",",X"
"USW00027502","1980-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","31",",0","1",",0","29",",0","31",",0","31",",0","0",",0","0",",0","16","","1","","19800116",",,0","19800131","+,,0","19800123",",,0","","","19800123",",,0","19800127",",,0","-46.7",",0,16,","279",",,0,31,+","28",",,0,23,","1.5",",,0,23,","-8.9",",0,27,","5583.1","0","1359.1",",0","3.8",",,,0","","","","","","","71",",,,0","-25.51",",0","-22.08",",,,0","-28.94",",,,0","","","","","","","","","225",",X","","","","","","","","","18.5",",X"
"USW00027502","1980-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","29",",0","1",",0","25",",0","29",",0","29",",0","0",",0","0",",0","18","","","","19800204",",,0","19800229","+,,0","19800207",",,0","","","19800207",",,0","19800215",",,0","-37.8",",0,04,","406",",,0,29,+","41",",,0,07,","2.0",",,0,07,","-1.1",",0,15,","6794.9","0","1211.8",",0","3.9",",,,0","","","","","","","72",",,,0","-23.45",",0","-19.81",",,,0","-27.09",",,,0","","","","","","","","","90",",X","","","","","","","","","20.0",",X"
"USW00027502","1980-03","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","10","","1","","19800319",",,0","19800331","+,,0","19800322",",,0","","","19800322",",,0","19800324",",,0","-32.8",",0,19,","406",",,0,31,+","10",",,0,22,","0.5",",,0,22,","-15.0",",0,24,","8112.5","0","1317.6",",0","0.5",",,,0","","","","","","","10",",,,0","-24.17",",0","-22.02",",,,0","-26.32",",,,0","","","","","","","","","270",",X","","","","","","","","","17.0",",X"
"USW00027502","1980-04","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","30",",0","0",",0","28",",0","30",",0","30",",0","0",",0","0",",0","15","","2","","19800412","+,,0","19800409","+,,0","19800427",",,0","","","19800402",",,0","19800427","+,,0","-28.9",",0,12,+","406",",,0,09,+","13",",,0,27,","0.8",",,0,02,","-10.6",",0,27,+","9258.4","0","1145.9",",0","1.6",",,,0","","","","","","","29",",,,0","-19.86",",0","-17.14",",,,0","-22.59",",,,0","","","","","","","","","90",",X","","","","","","","","","21.1",",X"
"USW00027502","1980-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","31",",0","0",",0","7",",0","31",",0","30",",0","0",",0","0",",0","25","","","","19800502",",,0","19800501",",,0","19800515",",,0","","","19800515",",,0","19800526",",,0","-22.2",",0,02,","178",",,0,01,","3",",,0,15,","0.3",",,0,15,","0.6",",0,26,","10085.8","0","827.4",",0","0.3",",,,0","","","","","","","3",",,,0","-8.36",",0","-5.91",",,,0","-10.81",",,,0","","","","","","","","","90",",X","","","","","","","","","14.4",",X"
